rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,journal_key,n_records_group,period,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
69,national institute psychotherapies,3,92,88,0.723,12164,,,,pending,global_and_comparative_high_frequency_recon,,national institute psychotherapies,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
70,park avenue new,3,88,88,0.723,12164,,,,pending,global_and_comparative_high_frequency_recon,,park avenue new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
71,international psychoanalytical association,3,85,67,0.551,12164,,,,pending,global_and_comparative_high_frequency_recon,,international psychoanalytical association,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
72,both patient analyst,3,84,81,0.666,12164,,,,pending,global_and_comparative_high_frequency_recon,,both patient analyst,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
73,institute contemporary psychoanalysis,3,84,72,0.592,12164,,,,pending,global_and_comparative_high_frequency_recon,,institute contemporary psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
74,international journal psychoanalysis,3,83,69,0.567,12164,,,,pending,global_and_comparative_high_frequency_recon,,international journal psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
75,international association relational,3,83,80,0.658,12164,,,,pending,global_and_comparative_high_frequency_recon,relational_intersubjective,international association relational,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
76,robert wallerstein robert,3,81,47,0.386,12164,,,,pending,global_and_comparative_high_frequency_recon,,robert wallerstein robert,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
77,wallerstein robert wallerstein,3,81,47,0.386,12164,,,,pending,global_and_comparative_high_frequency_recon,,wallerstein robert wallerstein,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
78,end avenue new,3,81,80,0.658,12164,,,,pending,global_and_comparative_high_frequency_recon,,end avenue new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
79,relational psychoanalysis psychotherapy,3,80,77,0.633,12164,,,,pending,global_and_comparative_high_frequency_recon,relational_intersubjective,relational psychoanalysis psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
80,mitchell center relational,3,80,74,0.608,12164,,,,pending,global_and_comparative_high_frequency_recon,relational_intersubjective,mitchell center relational,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
81,therapeutic action psychoanalysis,3,79,44,0.362,12164,,,,pending,global_and_comparative_high_frequency_recon,technique_process,therapeutic action psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
82,beyond pleasure principle,3,78,60,0.493,12164,,,,pending,global_and_comparative_high_frequency_recon,,beyond pleasure principle,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
83,san francisco california,3,78,72,0.592,12164,,,,pending,global_and_comparative_high_frequency_recon,,san francisco california,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
84,program psychoanalysis psychotherapy,3,78,68,0.559,12164,,,,pending,global_and_comparative_high_frequency_recon,,program psychoanalysis psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
85,association relational psychoanalysis,3,78,75,0.617,12164,,,,pending,global_and_comparative_high_frequency_recon,relational_intersubjective,association relational psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
86,clinical professor psychology,3,77,73,0.6,12164,,,,pending,global_and_comparative_high_frequency_recon,,clinical professor psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
87,supervising analyst faculty,3,76,71,0.584,12164,,,,pending,global_and_comparative_high_frequency_recon,,supervising analyst faculty,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
88,mental health services,3,74,33,0.271,12164,,,,pending,global_and_comparative_high_frequency_recon,,mental health services,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
89,amy schwartz cooney,3,74,25,0.206,12164,,,,pending,global_and_comparative_high_frequency_recon,,amy schwartz cooney,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
90,ernest jones ernest,3,72,36,0.296,12164,,,,pending,global_and_comparative_high_frequency_recon,,ernest jones ernest,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
91,jones ernest jones,3,72,36,0.296,12164,,,,pending,global_and_comparative_high_frequency_recon,,jones ernest jones,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
92,stephen mitchell center,3,72,67,0.551,12164,,,,pending,global_and_comparative_high_frequency_recon,,stephen mitchell center,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
93,leo rangell leo,3,71,38,0.312,12164,,,,pending,global_and_comparative_high_frequency_recon,,leo rangell leo,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
94,rangell leo rangell,3,71,38,0.312,12164,,,,pending,global_and_comparative_high_frequency_recon,,rangell leo rangell,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
95,between analyst patient,3,71,66,0.543,12164,,,,pending,global_and_comparative_high_frequency_recon,,between analyst patient,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
96,san francisco center,3,71,67,0.551,12164,,,,pending,global_and_comparative_high_frequency_recon,,san francisco center,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
97,francisco center psychoanalysis,3,71,67,0.551,12164,,,,pending,global_and_comparative_high_frequency_recon,,francisco center psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
98,international journal psycho-analysis,3,70,44,0.362,12164,,,,pending,global_and_comparative_high_frequency_recon,,international journal psycho-analysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
99,avenue suite new,3,70,69,0.567,12164,,,,pending,global_and_comparative_high_frequency_recon,,avenue suite new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
100,com http orcid,3,69,69,0.567,12164,,,,pending,global_and_comparative_high_frequency_recon,,com http orcid,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
101,faculty new york,3,69,66,0.543,12164,,,,pending,global_and_comparative_high_frequency_recon,,faculty new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
102,annual meeting american,3,68,66,0.543,12164,,,,pending,global_and_comparative_high_frequency_recon,,annual meeting american,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
103,clinical associate professor,3,68,67,0.551,12164,,,,pending,global_and_comparative_high_frequency_recon,,clinical associate professor,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
104,united states email,3,68,66,0.543,12164,,,,pending,global_and_comparative_high_frequency_recon,,united states email,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
105,freud sigmund freud,3,67,31,0.255,12164,,,,pending,global_and_comparative_high_frequency_recon,,freud sigmund freud,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
106,journal american psychoanalytic,3,67,55,0.452,12164,,,,pending,global_and_comparative_high_frequency_recon,,journal american psychoanalytic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
107,apt new york,3,67,67,0.551,12164,,,,pending,global_and_comparative_high_frequency_recon,,apt new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
108,west street suite,3,67,67,0.551,12164,,,,pending,global_and_comparative_high_frequency_recon,,west street suite,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
109,york psychoanalytic institute,3,66,61,0.501,12164,,,,pending,global_and_comparative_high_frequency_recon,,york psychoanalytic institute,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
110,belsize lane london,3,66,66,0.543,12164,,,,pending,global_and_comparative_high_frequency_recon,,belsize lane london,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
111,york usa e-mail,3,66,66,0.543,12164,,,,pending,global_and_comparative_high_frequency_recon,,york usa e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
112,sexual boundary violations,3,66,21,0.173,12164,,,,pending,global_and_comparative_high_frequency_recon,body_sexuality,sexual boundary violations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
113,michigan avenue chicago,3,65,63,0.518,12164,,,,pending,global_and_comparative_high_frequency_recon,,michigan avenue chicago,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
114,com https orcid,3,65,64,0.526,12164,,,,pending,global_and_comparative_high_frequency_recon,,com https orcid,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
115,university school medicine,3,64,60,0.493,12164,,,,pending,global_and_comparative_high_frequency_recon,,university school medicine,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
116,international universities press,3,64,38,0.312,12164,,,,pending,global_and_comparative_high_frequency_recon,,international universities press,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
117,san francisco usa,3,64,62,0.51,12164,,,,pending,global_and_comparative_high_frequency_recon,,san francisco usa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
118,analysis terminable interminable,3,62,43,0.354,12164,,,,pending,global_and_comparative_high_frequency_recon,,analysis terminable interminable,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
119,supervising analyst boston,3,62,62,0.51,12164,,,,pending,global_and_comparative_high_frequency_recon,,supervising analyst boston,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
120,analyst boston psychoanalytic,3,62,62,0.51,12164,,,,pending,global_and_comparative_high_frequency_recon,,analyst boston psychoanalytic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
121,associate clinical professor,3,61,61,0.501,12164,,,,pending,global_and_comparative_high_frequency_recon,,associate clinical professor,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
122,california san francisco,3,61,54,0.444,12164,,,,pending,global_and_comparative_high_frequency_recon,,california san francisco,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
123,thomas ogden thomas,3,61,46,0.378,12164,,,,pending,global_and_comparative_high_frequency_recon,,thomas ogden thomas,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
124,edward glover edward,3,60,30,0.247,12164,,,,pending,global_and_comparative_high_frequency_recon,,edward glover edward,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
125,glover edward glover,3,60,30,0.247,12164,,,,pending,global_and_comparative_high_frequency_recon,,glover edward glover,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
